"","Schedule","RMSE_Total_Dist","RMSE_NonCon_Dist","RMSE_Con_Dist","min_bye_dist","min_0_dist","min_1_dist","min_2_dist","min_3_dist","min_4_dist","min_5_dist","min_6_dist","min_7_dist","min_8_dist","min_9_dist","min_10_dist","max_away_streak","max_home_streak","max_away_streak_nc","max_home_streak_nc","max_away_streak_c","max_home_streak_c"
"16",929044,363.899949922666,159.19233130747,251.405799521526,1,3,2,1,2,1,2,2,2,1,2,2,4,4,3,2,5,4
"17",932265,365.263654351323,135.828404142509,261.067674327007,3,4,4,2,2,3,6,2,2,1,1,2,5,5,2,3,4,4
"18",933845,363.446882451393,127.849213871667,264.709040331187,1,2,2,2,2,1,2,2,4,1,2,2,5,6,3,3,5,4
"19",937740,359.172879021779,120.144816199053,272.831889025864,2,4,2,4,1,3,2,3,1,3,2,2,6,4,3,3,4,3
"20",939068,345.834647347233,164.168578948743,254.178111560957,2,1,2,1,3,1,1,4,1,1,2,1,5,5,3,3,5,5
"21",939965,369.886558441507,138.229238274866,240.368209281215,2,1,6,1,1,2,1,2,1,1,1,3,4,5,3,3,3,4
"22",941683,347.456305594704,118.816964589995,267.689038788672,3,2,1,2,1,2,2,2,1,1,1,1,6,4,3,3,4,3
"23",942068,358.578022677224,141.783095892958,273.705488097839,2,2,2,1,4,4,2,2,1,2,4,2,5,5,3,2,5,4
"24",946088,356.937501763669,119.224352717856,275.45295529094,1,1,2,4,1,4,4,2,4,1,1,2,5,5,3,3,5,5
"25",946492,367.386908443766,157.915868384413,252.082172093949,4,1,2,2,1,2,2,1,1,2,2,6,6,6,3,3,5,4
"26",953312,350.0484264019,144.587872563926,255.674799903677,1,3,1,1,2,4,4,2,1,1,2,4,5,5,3,3,3,5
"27",953938,364.946843180082,147.358224341201,257.415764927205,3,2,4,1,2,2,2,2,4,1,1,2,4,4,3,3,3,4
"28",953974,355.95941824598,135.371115246109,245.930817390072,2,2,1,1,6,2,2,6,2,2,2,3,4,6,3,2,3,4
"29",961986,346.750464019186,169.24328422776,242.753454495341,2,3,1,2,2,1,1,1,2,1,2,1,4,5,2,2,4,3
"30",962205,356.65806482766,108.876987224608,277.9178486145,1,2,1,4,2,6,2,1,2,1,2,1,5,5,3,3,3,3
"31",964879,372.471841522648,152.491918225088,263.065086374877,2,1,1,1,2,2,2,3,2,1,1,1,5,6,2,3,4,4
"32",976602,367.778836703898,140.180933849351,254.209941219607,2,2,6,1,2,1,1,1,2,2,1,2,4,4,3,3,3,3
"33",979148,369.981884747513,128.769959537692,274.333512413372,1,2,2,4,2,4,3,2,2,3,2,2,5,5,3,3,4,4
"34",980057,346.446136679044,153.682886985071,250.313555432098,2,2,3,3,2,2,1,2,2,1,1,1,5,4,3,3,4,3
"35",980783,358.278274968005,154.188089495099,253.722044830673,2,2,2,1,2,3,3,2,1,2,4,2,6,7,3,3,4,5
"36",981044,351.439495515607,108.782594621391,266.583712992857,2,1,1,6,4,2,2,1,4,2,2,1,6,6,3,3,4,4
"37",983649,355.034767241764,142.776598309364,255.23886074236,2,2,1,4,4,1,4,2,2,4,1,1,4,4,3,3,3,3
"38",985147,371.226802430772,146.32721172961,265.992077182699,2,1,1,2,1,2,4,1,2,1,1,2,5,5,2,3,4,4
"39",989495,350.502260635711,156.528454361478,224.356379726468,1,2,2,1,2,1,2,2,2,2,1,4,4,5,3,2,4,5
"40",992510,359.306678557745,141.995809506321,242.619724215721,1,1,2,2,2,3,2,2,3,2,2,1,5,3,3,3,3,3
"41",994048,363.851231972993,140.63175052668,243.746447314648,2,2,1,2,2,4,2,2,1,2,2,2,6,4,3,2,4,4
"42",997040,353.753474415669,159.031781220033,250.638028813672,1,2,1,1,2,2,1,2,1,1,2,1,4,5,3,2,4,5
"43",998052,365.450678405592,143.546922670827,278.642755376785,2,2,1,2,2,2,1,2,4,2,2,2,7,4,3,3,5,4
